Sno,ID,Subject,Subject Code,Type,Year,Branch,Acad Year,Sem,Credits
18399,N240456,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18400,N240456,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18401,N240456,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18402,N240456,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18403,N240456,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18404,N240456,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18405,N240456,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18406,N240456,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18407,N240456,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18408,N220294,Introduction to Probability & Statistics,23MA2201,BSC,,,2025-26,Semester II,3
18409,N220294,Hydraulics Engineering,23CE2201,PCC-1,,,2025-26,Semester II,3
18410,N220294,Environmental Engineering-1,23CE2202,PCC-2,,,2025-26,Semester II,3
18411,N220294,Geo-Technical Engineering-1,23CE2203,PCC-3,,,2025-26,Semester II,4
18412,N220294,Structural Analysis,23CE2204,PCC-4,,,2025-26,Semester II,4
18413,N220294,Water Resources Engineering,23CE2205,PCC-5,,,2025-26,Semester II,3
18414,N220294,Hydraulics Engineering Lab,23CE2281,PCC-6,,,2025-26,Semester II,1.5
18415,N220294,Geo-Technical Engineering Lab,23CE2282,PCC-7,,,2025-26,Semester II,1.5
18416,N220346,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
18417,N220346,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
18418,N220346,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
18419,N220346,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
18420,N220346,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
18421,N220346,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
18422,N220346,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
18423,N220346,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
18424,N220346,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
18425,N220357,Basics of Electrical and Electronics Engineering,23EC2209,ESC-1,E2,CHE,2025-26,Semester II,3
18426,N220357,Object Oriented Programming Through JAVA,23CS2207,ESC-2,E2,CHE,2025-26,Semester II,3
18427,N220357,Object Oriented Programming Through JAVA Lab,23CS2287,ESC-3,E2,CHE,2025-26,Semester II,1.5
18428,N220357,Chemical Reaction Engineering-I,23CH2201,PCC-1,E2,CHE,2025-26,Semester II,4
18429,N220357,Mass Transfer Operations-I,23CH2202,PCC-2,E2,CHE,2025-26,Semester II,3
18430,N220357,Thermo Dynamics-II,23CH2203,PCC-3,E2,CHE,2025-26,Semester II,3
18431,N220357,Heat Transfer Lab,23CH2281,PCC-4,E2,CHE,2025-26,Semester II,1.5
18432,N220357,Mechanical Unit Operation Lab,23CH2282,PCC-5,E2,CHE,2025-26,Semester II,1.5
18433,N241039,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18434,N241039,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18435,N241039,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18436,N241039,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18437,N241039,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18438,N241039,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18439,N241039,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18440,N241039,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18441,N241039,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18442,N221085,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
18443,N221085,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
18444,N221085,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
18445,N221085,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
18446,N221085,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
18447,N221085,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
18448,N221085,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
18449,N221085,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
18450,N221085,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
18451,N240268,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18452,N240268,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18453,N240268,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18454,N240268,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18455,N240268,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18456,N240268,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18457,N240268,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18458,N240268,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18459,N240268,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18460,N221095,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
18461,N221095,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
18462,N221095,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
18463,N221095,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
18464,N221095,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
18465,N221095,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
18466,N221095,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
18467,N221095,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
18468,N240695,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18469,N240695,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18470,N240695,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18471,N240695,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18472,N240695,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18473,N240695,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18474,N240695,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18475,N240695,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18476,N240695,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18477,N240449,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18478,N240449,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18479,N240449,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18480,N240449,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18481,N240449,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18482,N240449,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18483,N240510,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18484,N240449,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18485,N240510,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18486,N240449,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18487,N240510,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18488,N240449,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18489,N240510,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18490,N240510,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18491,N240510,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18492,N240510,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18493,N240510,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18494,N240510,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18495,N220775,Robotics Laboratory,23EE2281,ESC,E2,EEE,2025-26,Semester II,1
18496,N220775,Power Systems-I,23EE2201,PCC-1,E2,EEE,2025-26,Semester II,4
18497,N220775,Machine Learning,23EE2204,PCC-2,E2,EEE,2025-26,Semester II,3
18498,N220775,Control Systems,23EE2202,PCC-3,E2,EEE,2025-26,Semester II,4
18499,N220775,Control Systems Lab,23EE2282,PCC-4,E2,EEE,2025-26,Semester II,1.5
18500,N220775,Linear Integrated Circuits,23EC2203,PCC-5,E2,EEE,2025-26,Semester II,4
18501,N220775,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,EEE,2025-26,Semester II,1.5
18502,N220775,Power Electronics,23EE2203,PCC-7,E2,EEE,2025-26,Semester II,4
18503,N220775,Power Electronics Lab,23EE2283,PCC-8,E2,EEE,2025-26,Semester II,1.5
18504,N240217,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18505,N240217,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18506,N240217,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18507,N240217,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18508,N240217,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18509,N240217,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18510,N240217,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18511,N240217,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18512,N240217,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18513,N240648,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18514,N240648,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18515,N240648,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18516,N240648,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18517,N240648,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18518,N240648,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18519,N240648,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18520,N240648,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18521,N240648,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18522,N230435,Engineering Physics Lab,23PY1281,BSC,E1,CSE,2025-26,Semester II,1.5
18523,N230435,Discrete Mathematics,23MA1202,BSC-1,E1,CSE,2025-26,Semester II,4
18524,N230435,Engineering Physics,23PY1201,BSC-2,E1,CSE,2025-26,Semester II,4
18525,N230435,Managerial Economics and Finance Analysis,23BM1201,HSMC,E1,CSE,2025-26,Semester II,3
18526,N230435,Environmental Science,23BE1201,MC,E1,CSE,2025-26,Semester II,0
18527,N230435,Object Oriented Programming through Java,23CS1201,PCC-1,E1,CSE,2025-26,Semester II,4
18528,N230435,Data Structures,23CS1202,PCC-2,E1,CSE,2025-26,Semester II,3
18529,N230435,Object Oriented Programming through Java Lab,23CS1281,PCC-3,E1,CSE,2025-26,Semester II,1.5
18530,N230435,Data Structures Lab,23CS1282,PCC-4,E1,CSE,2025-26,Semester II,1.5
18531,N220801,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
18532,N220801,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
18533,N220801,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
18534,N220801,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
18535,N220801,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
18536,N220801,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
18537,N220801,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
18538,N220801,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
18539,N220767,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
18540,N220767,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
18541,N220767,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
18542,N220767,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
18543,N220767,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
18544,N220767,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
18545,N220767,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
18546,N220767,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
18547,N220767,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
18548,N240934,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18549,N240934,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18550,N240934,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18551,N240934,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18552,N240934,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18553,N240934,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18554,N240934,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18555,N240934,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18556,N240934,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18557,N210848,English-Language Communication skills Lab-3,23EG3283,HSC,E3,ECE,2025-26,Semester II,1.5
18558,N210848,Indian Constitution,23HS3101,MC,E3,ECE,2025-26,Semester II,0
18559,N210848,Biosensor and Bioelectronics,20BE3207,OEC-I,E3,ECE,2025-26,Semester II,3
18560,N210848,Intellectual Property Rights (IPR),23BM3201,OEC-II,E3,ECE,2025-26,Semester II,3
18561,N210848,Digital IC Design,ECNPTEL09,PEC-1,E3,ECE,2025-26,Semester II,3
18562,N210848,Digital VLSI Testing,ECNPTEL07,PEC-2,E3,ECE,2025-26,Semester II,3
18563,N210848,Mini Project-II,23EC3291,PROJ,E3,ECE,2025-26,Semester II,1.5
18564,N200429,Community Service,20HS4299,HSC,E4,ECE,2025-26,Semester II,2
18565,N200429,Global Management Perspectives,20HS4205,OEC,E4,ECE,2025-26,Semester II,3
18566,N200429,Sensors and actuators,ECNPTEL17,PEC-5,E4,ECE,2025-26,Semester II,3
18567,N200429,Project-II & Dissertation,20EC4294,PROJ,E4,ECE,2025-26,Semester II,6
18568,N241052,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18569,N241052,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18570,N241052,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18571,N241052,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18572,N241052,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18573,N241052,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18574,N241052,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18575,N241052,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18576,N241052,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18577,N220872,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
18578,N220872,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
18579,N220872,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
18580,N220872,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
18581,N220872,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
18582,N220872,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
18583,N220872,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
18584,N220872,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
18585,N220872,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
18586,N230552,Linear Algebra & Numerical Methods,23MA1201,BSC,E1,ME,2025-26,Semester II,4
18587,N230552,Engineering Mechanics,23ME1213,ESC-1,E1,ME,2025-26,Semester II,4
18588,N230552,Material Science & Metallurgy,23ME1201,ESC-2,E1,ME,2025-26,Semester II,3
18589,N230552,Programming and Data Structures,23CS1261,ESC-3,E1,ME,2025-26,Semester II,3
18590,N230552,Engineering Graphics and Computer Drafting,23ME1214,ESC-4,E1,ME,2025-26,Semester II,2.5
18591,N230552,Programming and Data Structures Lab,23CS1291,ESC-5,E1,ME,2025-26,Semester II,1.5
18592,N230552,Material Science and Metallurgy Lab,23ME1281,ESC-6,E1,ME,2025-26,Semester II,1.5
18593,N230552,Environmental Science,23BE1201,MC,E1,ME,2025-26,Semester II,0
18594,N240238,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18595,N240238,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18596,N240238,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18597,N240238,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18598,N240238,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18599,N240238,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18600,N240238,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18601,N240238,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18602,N240238,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18603,N231091,Engineering Physics Lab,23PY1281,BSC,E1,CSE,2025-26,Semester II,1.5
18604,N231091,Discrete Mathematics,23MA1202,BSC-1,E1,CSE,2025-26,Semester II,4
18605,N231091,Engineering Physics,23PY1201,BSC-2,E1,CSE,2025-26,Semester II,4
18606,N231091,Managerial Economics and Finance Analysis,23BM1201,HSMC,E1,CSE,2025-26,Semester II,3
18607,N231091,Environmental Science,23BE1201,MC,E1,CSE,2025-26,Semester II,0
18608,N231091,Object Oriented Programming through Java,23CS1201,PCC-1,E1,CSE,2025-26,Semester II,4
18609,N231091,Data Structures,23CS1202,PCC-2,E1,CSE,2025-26,Semester II,3
18610,N231091,Object Oriented Programming through Java Lab,23CS1281,PCC-3,E1,CSE,2025-26,Semester II,1.5
18611,N231091,Data Structures Lab,23CS1282,PCC-4,E1,CSE,2025-26,Semester II,1.5
18612,N220909,Probability and Statistics,23MA2201,BSC,E2,ME,2025-26,Semester II,3
18613,N220909,Biology for Engineers,23HS2201,MC,E2,ME,2025-26,Semester II,0
18614,N220909,Design of Machine Elements,23ME2201,PCC-1,E2,ME,2025-26,Semester II,4
18615,N220909,Dynamics of Machinery,23ME2202,PCC-2,E2,ME,2025-26,Semester II,4
18616,N220909,Fluid Mechanics & Hydraulic Machinery,23ME2203,PCC-3,E2,ME,2025-26,Semester II,4
18617,N220909,Metal Cutting and Machine Tools,23ME2204,PCC-4,E2,ME,2025-26,Semester II,4
18618,N220909,Metal cutting and Machine Tools Lab,23ME2281,PCC-5,E2,ME,2025-26,Semester II,1.5
18619,N220909,Fluid Mechanics & Hydraulic Machinery Lab,23ME2282,PCC-6,E2,ME,2025-26,Semester II,1.5
18620,N240205,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18621,N240205,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18622,N240205,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18623,N240205,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18624,N240205,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18625,N240205,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18626,N240205,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18627,N240205,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18628,N240205,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18629,N240564,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18630,N240564,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18631,N240564,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18632,N240564,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18633,N240564,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
18634,N240564,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
18635,N240564,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
18636,N240564,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
18637,N240564,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
18638,N220755,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
18639,N220755,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
18640,N220755,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
18641,N220755,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
18642,N220755,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
18643,N220755,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
18644,N220755,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
18645,N220755,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
18646,N240690,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
18647,N240690,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
18648,N240690,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
18649,N240690,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
18650,N240690,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
